"","dem","temp","rain","distance_water","frostdays","sunhours","tpi","slope","aspect","site","lon","lat"
"9997",419,8.19999980926514,971,1853.31103515625,8.55903339385986,3.61981511116028,-5,1.59806323051453,5,0,12.9125,48.4375
"9998",308,8.89999961853027,661,6487.94921875,7,3,-3.375,0.68012535572052,7,0,10.0708333333333,49.6041666666667
"9999",430,7.80000019073486,707,1946.3642578125,7.96244382858276,2,3.125,1.46542739868164,3,0,10.0708333333333,50.3791666666667
"10000",332,8.10000038146973,630,0,8.93985080718994,3,-29.5,1.16199040412903,3,0,11.3875,50.2458333333334
"10001",315,8.60000038146973,653,1514.39904785156,7.55559587478638,3,31.125,2.220134973526,4,0,10.1541666666667,49.8958333333334
"10002",637,7.80000019073486,974,1116.20104980469,9.67185115814209,4,-0.125,1.33844411373138,2,0,10.8625,47.9541666666667
"10003",584,6.59999990463257,755,2780.8349609375,10.9858303070068,2,7,1.50486922264099,3,0,11.8541666666667,50.2375
"10004",306,8.60000038146973,651,602.253356933594,7.96198320388794,3,3.625,1.30014955997467,4,0,10.6208333333333,49.6125
"10005",628,8.10000038146973,978,623.728881835938,9,3,4.125,3.11559987068176,7,0,11.3458333333333,47.8458333333334
"10006",503,8,779,5109.419921875,9,3,-15.875,0.274947166442871,8,0,10.7875,48.7958333333334
"10007",510,7.80000019073486,966,3723.150390625,9,3,-5.875,1.39317297935486,2,0,12.3291666666667,48.1125
"10008",1342,4.19999980926514,1096,7438.6337890625,13.5794486999512,2,159.875,14.7613229751587,6,0,11.7708333333334,47.6375
"10009",446,8,931,4674.14990234375,8.61153411865234,4,-15.125,0.497970551252365,1,0,12.6708333333334,48.4375
"10010",413,8.30000019073486,699,607.269104003906,9,3,1,0.506468236446381,3,0,11.3125,49.2041666666667
"10012",1383,3.5,1308,1117.95031738281,12.0123805999756,1.25539422035217,329.375,4.16575193405151,8,0,12.7791666666667,47.6958333333334
"10013",629,6.69999980926514,975,0,10.4944849014282,3,3.375,2.90741515159607,6,0,13.3625,48.8791666666667
"10014",599,6.80000019073486,699,926.904846191406,11,2,-2.375,2.25877833366394,5,0,12.1458333333334,49.9791666666667
"10015",407,8.10000038146973,968,3905.3359375,9,4,-9.875,1.29689073562622,7,0,13.5875,48.6041666666667
"10016",532,7.80000019073486,1017,4650.4970703125,9,3,0.375,0.600383937358856,1,0,12.4958333333334,48.0541666666667
"10017",568,7,685,2018.70361328125,11,2,-17.75,1.79131805896759,2,0,12.1208333333334,49.9791666666667
"10018",370,8.5,756,926.6953125,9,3,-5.25,0.468677282333374,1,0,11.4125,48.6708333333334
"10019",1724,2.5,1164,3706.0546875,13.8832111358643,4,113.25,2.684494972229,4,0,11.0041666666667,47.5375
"10020",207,9.89999961853027,646,926.866027832031,5.85389280319214,3,-24.625,8.23991966247559,8,0,9.2875,49.7291666666667
"10021",447,8.19999980926514,714,3647.28686523438,9,3,-14,0.279333174228668,6,0,10.3375,49.1541666666667
"10022",497,7.5,711,4785.615234375,9.4956636428833,3,56.625,2.37582588195801,4,0,11.5208333333334,50.0708333333334
"10023",426,7.80000019073486,626,4061.79125976562,9.08600330352783,3,-5.375,0.847340703010559,2,0,12.2041666666667,49.5958333333334
"10024",312,8.5,794,0,9,4,0.375,0.0853676944971085,7,0,12.8875,48.8458333333334
"10025",484,7.69999980926514,701,9784.8544921875,10,3,-10.625,0.9299436211586,8,0,11.6208333333334,49.4791666666667
"10026",377,8.60000038146973,760,1853.38391113281,9,3,0.25,0.0359177999198437,3,0,11.2458333333334,48.6625
"10027",981,6.69999980926514,1012,2676.53100585938,11.9051609039307,4,-27.75,8.3327751159668,4,0,11.2458333333334,47.5125
"10028",345,8.5,892,3757.3056640625,9,3,-4.125,1.16785836219788,1,0,13.0625,48.6458333333334
"10029",356,8.30000019073486,644,1103.05444335938,8.87239646911621,3,-11.75,2.10465455055237,2,0,11.5375,49.9541666666667
"10030",523,8.10000038146973,843,9263.046875,9,4,1.25,0.425118803977966,2,0,10.7541666666667,48.3958333333334
"10031",415,8.19999980926514,809,0,9,4,-2.125,0.248566314578056,8,0,11.9125,48.4625
"10032",414,8.39999961853027,698,1106.45336914062,8.02648639678955,3,0.875,0.980450451374054,2,0,10.2458333333333,49.4458333333334
"10033",482,7.90000009536743,741,3648.51025390625,8.99631214141846,3,27,0.549061715602875,2,0,10.6541666666667,49.1375
"10034",442,7.69999980926514,656,6574.4921875,9.34314250946045,3,-15.625,2.38124895095825,1,0,12.0625,49.5125
"10035",562,7.69999980926514,997,8567.6611328125,9.30757331848145,3,3.625,1.55136179924011,8,0,12.3375,48.0208333333334
"10036",409,8.5,762,1841.01647949219,8.34557151794434,3,0.875,0.145889922976494,8,0,10.9208333333333,48.6791666666667
"10037",487,8.10000038146973,934,3614.81274414062,9,3,-0.625,0.579974353313446,4,0,12.1791666666667,48.1041666666667
"10038",456,7.80000019073486,672,3618.44604492188,9.30270099639893,3,-13.125,2.45885920524597,4,0,11.8541666666667,49.5458333333334
"10039",199,9.19999980926514,592,0,7,3,-10.25,1.14065682888031,3,0,10.1791666666667,49.9625
"10040",749,7.5,1031,1116.96643066406,9.16073799133301,4.88999366760254,0.375,1.16034543514252,6,0,11.0125,47.8458333333334
"10041",726,6.90000009536743,919,926.9716796875,9.91741371154785,3,53.625,5.39305973052979,2,0,9.97083333333334,50.3958333333334
"10042",419,7.90000009536743,803,5242.2763671875,9,4,1.875,0.855499267578125,4,0,12.4375,48.7458333333334
"10043",986,6.69999980926514,1003,9204.490234375,12.7058010101318,2.10538411140442,-111.375,7.70081090927124,8,0,11.7541666666667,47.6041666666667
"10044",371,8.5,661,11748.5810546875,9,3,-2.375,2.23739886283875,3,0,11.2125,49.6208333333334
"10045",999,5.80000019073486,1063,2510.0625,12.1850137710571,4,-28,11.6089181900024,4,0,10.2291666666667,47.5291666666667
"10047",292,8.80000019073486,637,2579.05444335938,8,3,7.25,1.21765637397766,7,0,11.0625,49.6541666666667
"10048",263,9.10000038146973,633,1853.70654296875,7,3,-14.625,0.715031325817108,1,0,10.1291666666667,49.6458333333334
"10049",841,7.09999990463257,1035,625.923522949219,11,4,2.125,1.26161444187164,7,0,10.8625,47.6625
"10050",1231,5.30000019073486,1065,627.217407226562,13.3902177810669,4,-55.5,16.8940849304199,1,0,10.9458333333333,47.5541666666667
"10051",478,7.90000009536743,872,1544.88330078125,9,4,3.25,0.788550138473511,4,0,11.5208333333334,48.3208333333334
"10052",346,8.5,669,6572.9736328125,8,3,-2.25,0.658982753753662,4,0,10.3958333333333,49.5625
"10053",460,8,723,4117.56103515625,9,3,-9.625,0.603692233562469,4,0,10.5041666666667,49.1791666666667
"10054",406,8,697,7629.97607421875,8.74561405181885,3,26.375,2.48964643478394,8,0,10.5625,49.8125
"10055",530,8.10000038146973,902,2643.96899414062,9,4,-2,0.839171588420868,4,0,11.2208333333333,48.2291666666667
"10056",521,8.19999980926514,866,1545.36401367188,9,4,-4.875,1.88570165634155,3,0,10.8041666666667,48.2958333333334
"10057",345,8.39999961853027,685,0,8.48492527008057,4,-21.25,0.333968013525009,1,0,12.0125,48.9291666666667
"10058",445,7.90000009536743,929,3706.67065429688,8,3.97538375854492,-0.375,1.11131680011749,7,0,12.7125,48.4875
"10059",531,8,900,4828.20751953125,9,4,8.625,0.534808754920959,4,0,11.3125,48.2708333333334
"10060",520,8.10000038146973,844,3830.5888671875,9,3.26008200645447,-2.375,0.338468581438065,2,0,10.1458333333333,48.2041666666667
"10061",399,8.10000038146973,800,2455.90307617188,8.92741012573242,4,-8.5,1.79945516586304,4,0,12.3291666666667,48.6541666666667
"10062",424,7.80000019073486,675,1950.41638183594,9.26133346557617,3,0.375,0.963988959789276,1,0,12.1625,49.2375
"10063",364,8.60000038146973,979,7037.375,9,4,-5.875,1.39218401908875,3,0,13.2875,48.4875
"10064",664,7.90000009536743,992,1116.52905273438,9.27480983734131,4,-11.875,2.7193922996521,3,0,11.0375,47.9041666666667
"10065",460,7.59999990463257,715,9105.984375,9.51502227783203,3.00032925605774,-9.125,0.978705286979675,5,0,12.2875,49.1041666666667
"10066",257,9.19999980926514,677,9547.9462890625,7.87362384796143,3,-59.625,4.08448123931885,7,0,9.3375,50.0125
"10067",415,8,849,1853.37573242188,9,4,-4.25,1.81809377670288,8,0,12.5291666666667,48.6208333333334
"10068",452,7.80000019073486,719,926.7451171875,9,4,24.125,1.78924667835236,2,0,11.9958333333334,48.9791666666667
"10069",811,6.69999980926514,1026,625.026489257812,10.2245836257935,4,15.75,1.02169942855835,1,0,10.5458333333333,47.7375
"10070",263,8.80000019073486,625,0,8,3,-4,0.322130113840103,8,0,11.0791666666667,49.7041666666667
"10072",510,8.30000019073486,866,618.616455078125,9,4,-3.875,0.349505245685577,8,0,10.8208333333333,48.2708333333334
"10073",481,7.69999980926514,890,926.662963867188,9,4,11.5,1.67207372188568,8,0,12.4041666666667,48.4708333333334
"10074",378,8.39999961853027,740,4673.8720703125,9,3.31961989402771,-1.375,0.0924423113465309,5,0,11.3708333333333,48.7875
"10075",429,8.10000038146973,767,1841.32019042969,9,4,-16.75,0.490873962640762,1,0,11.8208333333334,48.6708333333334
"10076",689,7.80000019073486,1003,1116.47436523438,9.34356880187988,4,-6,1.9344367980957,3,0,11.0291666666667,47.9125
"10077",405,8.10000038146973,710,2052.8271484375,8.94061946868896,4,-16.125,0.783126175403595,5,0,11.9541666666667,48.9375
"10079",284,8.80000019073486,656,3025.27514648438,7.22828340530396,2.043701171875,-17.125,1.97618782520294,7,0,9.7375,50.1541666666667
"10080",409,8,774,3579.05859375,8.42745494842529,4,-5.125,1.04786837100983,2,0,12.3541666666667,48.7791666666667
"10081",541,7.40000009536743,730,599.373352050781,10,3,-16.25,1.38233184814453,5,0,11.5208333333334,49.8458333333334
"10082",478,7.80000019073486,687,5168.44384765625,9.46564960479736,3,11.75,1.14894795417786,7,0,11.7208333333334,49.5375
"10083",571,7.90000009536743,1058,4838.69677734375,9,4,13,1.66421127319336,3,0,12.6291666666667,47.9958333333334
"10084",317,8.30000019073486,656,1853.75744628906,8,3,9.125,1.21213114261627,2,0,10.8375,49.8041666666667
"10085",430,8,915,2622.46337890625,9.44277763366699,3.47118997573853,10.875,1.95638239383698,6,0,13.1375,48.7125
"10086",464,7.59999990463257,695,926.782775878906,9.4157018661499,3,37.125,4.16242837905884,4,0,12.2041666666667,49.2208333333334
"10087",413,8.10000038146973,701,0,8.67866039276123,3,-5.25,0.71750795841217,3,0,10.5791666666667,49.5041666666667
"10088",478,7.5,764,2218.77075195312,9.02492237091064,3.08694648742676,12.75,2.38119387626648,5,0,12.4625,49.0041666666667
"10089",505,8.30000019073486,866,618.314636230469,9,4,1.75,0.186701774597168,2,0,10.9541666666667,48.2958333333334
"10090",800,6.80000019073486,1115,5196.6884765625,9.9246997833252,4,2.5,3.65076947212219,8,0,9.92083333333334,47.5625
"10091",697,6.19999980926514,758,3027.1435546875,11.062385559082,2.28155755996704,-1.375,3.42918848991394,3,0,12.1208333333334,49.9291666666667
"10092",650,6.5,767,1512.45129394531,11.269889831543,2,-15.5,1.60297501087189,6,0,11.8875,49.9958333333334
"10093",399,8.5,752,0,8,3,-1.75,0.202669039368629,3,0,10.9041666666667,48.7125
"10094",254,9.30000019073486,655,1512.77600097656,7.2894492149353,2.40914964675903,-15,7.09292364120483,2,0,9.57083333333334,49.9708333333334
"10095",366,8.19999980926514,636,3630.12573242188,9,3,-6.875,0.237412914633751,4,0,12.0958333333334,49.3875
"10096",305,8.60000038146973,649,602.047973632812,8,3,-0.625,1.8033162355423,5,0,10.6708333333333,49.6291666666667
"10097",454,8,850,0,9,4,-3.625,0.103364519774914,8,0,11.5708333333334,48.3541666666667
"10098",470,7.90000009536743,832,926.653503417969,9,4,18.375,0.456944286823273,8,0,11.8375,48.4208333333334
"10099",558,7.80000019073486,930,4439.00537109375,9,3,4.375,0.729831159114838,1,0,11.9875,48.1458333333334
"10100",328,8.60000038146973,658,4421.9765625,8,3,8.625,0.383082419633865,2,0,10.9125,49.6041666666667
"10101",321,8.30000019073486,653,2207.4794921875,8.09153842926025,3,-0.125,1.54978215694427,1,0,10.7708333333333,49.8625
"10102",361,8.39999961853027,692,0,8.67450428009033,3,-24.125,1.39826846122742,3,0,11.5875,49.0291666666667
"10103",763,6.19999980926514,1057,1853.43237304688,10.9287405014038,3.69176197052002,79.25,0.816761434078217,4,0,13.5375,48.7958333333334
"10104",412,8,918,926.684509277344,9,3.06133985519409,44.75,0.95946878194809,3,0,12.9291666666667,48.6125
"10105",544,7.5,779,2780.2353515625,10,3.94132089614868,9.625,0.645924687385559,8,0,11.4541666666667,48.9708333333334
"10106",481,7.40000009536743,617,597.5166015625,10,2,-6.875,0.420983374118805,3,0,12.3041666666667,49.9958333333334
"10107",480,8.5,943,623.528991699219,9,3,-1,0.186154142022133,4,0,11.9958333333334,47.8625
"10108",1084,6,1017,5869.95751953125,12.3298482894897,4,49.875,4.79353809356689,1,0,11.1958333333333,47.4791666666667
"10109",492,8.30000019073486,947,3622.9609375,9,4,-3.25,0.456682920455933,5,0,12.0625,47.9291666666667
"10110",725,7,987,6292.38427734375,10,4,17.5,1.70907318592072,3,0,10.4625,47.9541666666667
"10111",525,7.69999980926514,759,4245.166015625,9,4,34.125,0.845638573169708,2,0,10.3125,49.2708333333334
"10112",419,8.5,759,1853.37036132812,8,3,0.5,0.325197726488113,4,0,10.5791666666667,48.6208333333334
"10113",721,6.19999980926514,1018,4377.53662109375,10.7054214477539,3,2.625,3.26623558998108,5,0,13.4291666666667,48.8791666666667
"10114",568,6.80000019073486,755,6508.244140625,10.2463998794556,3,43.875,1.90045368671417,7,0,11.5541666666667,50.2708333333334
"10115",576,7.90000009536743,884,6182.4169921875,9,3.77086853981018,15.5,0.286499202251434,2,0,10.7291666666667,48.2958333333334
"10116",608,7.90000009536743,970,622.028564453125,9.21548175811768,4,3.25,1.80353200435638,7,0,11.3625,47.9875
"10117",253,8.60000038146973,624,594.723754882812,6.95665740966797,2,13.625,2.3471474647522,7,0,10.0791666666667,50.2208333333334
"10119",351,8.69999980926514,675,1819.35693359375,9,3,-5.875,0.535256445407867,7,0,11.1041666666667,49.2708333333334
"10120",422,8.19999980926514,821,0,9,4,-1,0.131907194852829,4,0,11.9125,48.4208333333334
"10121",541,8,842,3705.05541992188,9,3,6.375,0.697160422801971,3,0,10.5208333333333,48.3625
"10122",412,8.19999980926514,816,616.400451660156,9,4,-0.875,0.117166794836521,1,0,11.9875,48.4541666666667
"10123",407,8.10000038146973,704,1949.365234375,8,3,31.5,3.27748680114746,7,0,10.5125,49.5208333333334
"10124",363,8.60000038146973,682,7632.7255859375,8,3,-5.5,0.814403712749481,8,0,10.1541666666667,49.5125
"10125",467,8.10000038146973,726,0,9,3,-22.5,1.33794152736664,5,0,10.4291666666667,48.9875
"10126",571,6.69999980926514,714,7403.76318359375,11,2,-21.375,0.736507892608643,7,0,12.0791666666667,50.2291666666667
"10127",542,7.59999990463257,783,5224.07958984375,10,3,7.75,0.172602772712708,1,0,11.2375,48.9458333333334
"10128",378,8,831,1853.39465332031,8.64858055114746,4,11.25,1.47016572952271,4,0,12.5791666666667,48.6958333333334
"10129",313,8.39999961853027,654,4094.36645507812,8,3,-14.125,1.41175830364227,5,0,10.7291666666667,49.7208333333334
"10130",1627,2.90000009536743,1161,4191.5732421875,13.8031539916992,4,260.375,0.656296908855438,6,0,11.2791666666667,47.6125
"10132",465,7.69999980926514,785,2452.25830078125,9,4,-2.875,0.54640519618988,7,0,12.0541666666667,48.7291666666667
"10133",478,7.90000009536743,740,2780.32006835938,9,3,9.75,1.25291633605957,4,0,10.9541666666667,49.1458333333334
"10134",490,7.59999990463257,712,7133.0498046875,9.37058734893799,3,4.75,1.98153710365295,3,0,11.3625,50.0125
"10135",350,8.69999980926514,668,1817.82421875,9,3,-2.25,0.803261876106262,6,0,11.1041666666667,49.3125
"10136",1046,5.90000009536743,1027,629.500915527344,13.9863319396973,3.65606117248535,-98.875,17.5319290161133,3,0,10.2541666666667,47.3625
"10137",552,7.90000009536743,891,4832.3408203125,9,3,-7.25,0.16247683763504,6,0,10.4208333333333,48.1291666666667
"10138",609,6.59999990463257,766,1815.98364257812,10.3568925857544,3,48,0.923095941543579,6,0,12.6708333333334,49.3625
"10139",1041,5.5,1100,5337.02783203125,12.1166715621948,4.00007247924805,58.75,1.49431812763214,7,0,10.1625,47.6958333333334
"10140",520,7.69999980926514,1069,5559.9091796875,9,4,11.75,0.492292314767838,8,0,13.0875,48.3791666666667
"10141",471,7.69999980926514,741,926.737060546875,8.6945629119873,4,14.75,1.2268158197403,5,0,11.8541666666667,48.9375
"10142",499,8,946,1862.47802734375,9,3,10.625,0.505708992481232,8,0,12.1958333333334,48.0875
"10143",465,7.69999980926514,903,2847.30786132812,9,4,11.25,1.74763560295105,8,0,12.5708333333334,48.5291666666667
"10144",476,8,727,4112.32958984375,8.98186492919922,4,17,1.13546979427338,4,0,10.2875,49.3208333333334
"10145",338,8.39999961853027,669,1853.49963378906,8,3.96979236602783,-1.625,0.536589384078979,2,0,12.1208333333334,49.0041666666667
"10146",426,7.90000009536743,807,2612.78002929688,8.99978065490723,4,-16.5,0.822459042072296,5,0,12.3375,48.6708333333334
"10147",496,7.90000009536743,1047,9125.1875,9,4,11.875,0.998447358608246,8,0,12.9958333333334,48.3458333333334
"10148",347,8.69999980926514,669,2593.58203125,9,3,3.375,0.625434696674347,4,0,11.0208333333333,49.3375
"10149",748,6.30000019073486,1062,2611.50732421875,11.3529977798462,4,-5,2.55621409416199,2,0,13.7125,48.7041666666667
"10150",424,8.10000038146973,733,9989.15234375,9,4,-1.75,0.582872867584229,6,0,11.6208333333334,48.8791666666667
"10151",401,8.5,754,1537.82067871094,8,3,0,0.0556496419012547,1,0,10.7875,48.6791666666667
"10152",693,7.5,992,0,10.0021047592163,4,-20.875,1.3965448141098,7,0,10.6458333333333,47.8458333333334
"10153",649,7.59999990463257,979,2658.60546875,10,3,-3.75,0.475519388914108,1,0,11.7458333333334,47.9125
"10154",623,7.80000019073486,948,621.6279296875,10,4,1.875,0.704653799533844,8,0,10.6625,48.0208333333334
"10155",305,8.19999980926514,654,1853.79235839844,8.05742931365967,3,10.875,2.30551648139954,1,0,10.7708333333333,49.9125
"10156",452,7.90000009536743,678,4569.92529296875,9.01780700683594,3,11.75,1.23545444011688,2,0,11.8041666666667,49.4208333333334
"10157",925,6,1080,5184.95947265625,11.6318893432617,4.01586389541626,-5,1.87981986999512,7,0,10.1375,47.7291666666667
"10158",734,7.5,989,0,10.0033521652222,2,-12.5,2.1837215423584,7,0,11.7375,47.7375
"10159",384,8.39999961853027,945,4140.09326171875,9,3.33439064025879,8.875,2.26336812973022,6,0,13.2125,48.5791666666667
"10160",607,7.80000019073486,919,3096.65258789062,9.18666362762451,4,-3.5,1.75163090229034,3,0,10.6375,48.1458333333334
"10161",445,7.90000009536743,765,2059.333984375,9,4,-0.5,0.487504005432129,3,0,11.7875,48.7375
"10162",553,6.69999980926514,739,4261.12109375,10.0933456420898,2,-4,1.33347427845001,8,0,11.8708333333334,50.2625
"10163",320,8.60000038146973,652,1105.63122558594,8,3,-9.5,2.00379872322083,8,0,10.5791666666667,49.5625
"10164",323,8.39999961853027,693,0,8,3.44637846946716,0.25,0.0563956834375858,4,0,12.3458333333334,48.9791666666667
"10165",420,8.30000019073486,714,1216.98547363281,9,3,-1.875,0.683594167232513,2,0,10.7375,49.1041666666667
"10166",673,8.10000038146973,990,625.325622558594,9,4,11.75,0.632252633571625,3,0,11.1375,47.7125
"10167",453,7.80000019073486,894,1853.35424804688,8.92107391357422,4,12.625,1.41238534450531,1,0,12.6125,48.5541666666667
"10169",299,8.39999961853027,617,926.963684082031,7,2,5.625,2.69204783439636,3,0,10.1625,50.3375
"10170",493,7.40000009536743,667,603.176940917969,9.59322261810303,3,-6.125,3.28521490097046,3,0,12.2541666666667,49.5375
"10171",306,8.80000019073486,653,6734.61865234375,7,3,-5.5,0.646535396575928,1,0,10.1625,49.6041666666667
"10172",494,8.30000019073486,852,617.609985351562,9,4,3.375,0.964485883712769,3,0,11.0291666666667,48.3541666666667
"10173",365,8.60000038146973,996,2618.07885742188,9,4,-2.625,1.1748024225235,4,0,13.3375,48.4625
"10174",557,7.30000019073486,766,6598.00048828125,9.94170951843262,3,21.875,2.97689294815063,7,0,11.5041666666667,49.2541666666667
"10175",282,8.5,634,599.270324707031,8,3,-12.375,1.35242319107056,5,0,10.7291666666667,49.8541666666667
"10176",278,8.60000038146973,636,2025.01110839844,8,3,-3.375,2.31155371665955,6,0,11.0458333333333,49.7875
"10177",470,8.30000019073486,770,4452.87646484375,8.00558948516846,3,-3.5,0.47551628947258,2,0,10.1041666666667,48.3958333333334
"10178",284,9.10000038146973,652,5874.478515625,7,3,1.5,0.592091977596283,4,0,9.97916666666667,49.6375
"10179",316,8.5,648,2584.92041015625,8.18669319152832,3,-17.75,1.09312665462494,2,0,11.0208333333333,49.7458333333334
"10181",166,9.5,600,0,6.57213306427002,2.52604055404663,-29.25,0.389758169651031,7,0,9.77916666666667,49.9458333333334
"10182",587,6.59999990463257,718,9269.3759765625,11.0752372741699,2,-26.125,1.99828934669495,5,0,12.1208333333334,50.2208333333334
"10183",667,7,888,1100.36804199219,9.64848804473877,3,29.5,4.23322153091431,8,0,9.91250000000001,50.3625
"10184",607,7.80000019073486,926,1549.20617675781,9.30150318145752,4,5.75,1.32480645179749,6,0,10.5958333333333,48.0958333333334
"10185",504,7.90000009536743,1026,1548.56628417969,9,3,8,0.0904498621821404,2,0,12.6208333333334,48.1208333333334
"10186",658,6.30000019073486,799,7115.5263671875,11.2040748596191,3,8.375,1.86235427856445,8,0,11.5958333333334,50.3625
"10187",341,8.39999961853027,818,0,8,4,0.125,0.0521698892116547,2,0,12.6291666666667,48.6791666666667
"10188",562,6.90000009536743,705,9349.072265625,10.9447946548462,3,-28.625,2.29237771034241,5,0,12.4375,49.5041666666667
"10189",419,8.19999980926514,943,4633.44287109375,9.75594902038574,4,-15,3.74261474609375,2,0,13.3041666666667,48.6541666666667
"10190",486,7.5,685,1948.51928710938,9.38077259063721,3,17.375,0.872754693031311,1,0,11.8958333333334,49.7791666666667
"10191",876,6.5,1033,1118.1142578125,10.0011148452759,4,0.125,1.31053197383881,2,0,10.5291666666667,47.6625
"10192",294,8.19999980926514,632,1193.5869140625,8,3,5.125,1.0263569355011,2,0,10.7958333333333,50.0541666666667
"10193",379,8.10000038146973,651,7628.91552734375,9,2.10785961151123,-4.75,0.666605651378632,8,0,11.6541666666667,50.0208333333334
"10194",310,9,684,597.929565429688,7.78883647918701,2.54510378837585,11.125,4.07533693313599,7,0,9.6125,49.9625
"10195",387,8.19999980926514,687,1949.33605957031,8,3,4.75,0.888626933097839,1,0,10.6208333333333,49.5458333333334
"10196",389,8.10000038146973,856,926.6953125,8.98541069030762,4,-6.25,1.68656647205353,8,0,12.7291666666667,48.6708333333334
"10197",474,7.80000019073486,697,0,9.40233039855957,3,-12.375,2.49995422363281,7,0,11.5541666666667,49.7958333333334
"10198",1135,3.90000009536743,1180,1218.00402832031,13.9454212188721,4,0,4.15615463256836,1,0,13.3458333333334,49.0625
"10199",460,8,736,4132.66943359375,9.11323261260986,3,-11.875,1.71314179897308,2,0,10.7458333333333,49.0541666666667
"10200",422,7.90000009536743,680,1213.10888671875,9,3,4.375,2.27205562591553,2,0,11.9125,49.2625
"10201",1011,6,1097,1119.15222167969,12.5263195037842,4,-90.5,6.8250675201416,1,0,10.0458333333333,47.5041666666667
"10202",571,6.80000019073486,747,1185.29809570312,11,2.78120708465576,-21,0.99626898765564,7,0,11.4291666666667,50.3875
"10203",434,8.69999980926514,1114,4173.740234375,8.16593647003174,3,-5.875,0.542534530162811,4,0,12.8791666666667,47.9208333333334
"10204",294,8.60000038146973,629,2015.13293457031,7.27678823471069,2,3.625,1.4728170633316,6,0,10.1875,50.0875
"10205",294,8.30000019073486,651,599.167236328125,8,3,15.375,1.53421485424042,2,0,10.9041666666667,49.8625
"10206",488,7.69999980926514,731,7653.36962890625,9,3,-9.25,0.698410212993622,5,0,11.7041666666667,49.0708333333334
"10207",447,8,958,5559.86865234375,9,4,-10.375,0.316356986761093,4,0,12.6541666666667,48.3375
"10208",492,7.40000009536743,653,2582.7880859375,10,3,1.625,0.572714924812317,7,0,12.1375,49.8458333333334
"10209",819,5.69999980926514,860,4037.13256835938,12.2822608947754,2,32,1.50384533405304,3,0,11.8125,49.9708333333334
"10210",453,7.5,637,0,9.16952991485596,3,1.375,1.07969045639038,6,0,12.1708333333334,49.7875
"10211",360,8.19999980926514,657,7341.42724609375,8.7183198928833,3,-7,3.74286389350891,8,0,11.0208333333333,49.8958333333334
"10212",652,7.80000019073486,983,3104.00708007812,10,4,-2.75,0.640736877918243,8,0,11.2708333333333,47.9541666666667
"10213",499,8.30000019073486,856,1113.9580078125,9,4,-1.75,0.228074416518211,1,0,10.8291666666667,48.3041666666667
"10214",308,8.60000038146973,840,612.861938476562,9,3.02179002761841,-0.5,0.0660920143127441,6,0,13.0291666666667,48.7458333333334
"10215",653,7.80000019073486,978,3622.10375976562,10,4,-2.625,0.422230988740921,1,0,10.8291666666667,47.9458333333334
"10216",275,8.69999980926514,610,926.900817871094,8,3,1.625,3.71614861488342,2,0,10.7208333333333,49.9458333333334
"10217",428,8.19999980926514,707,4083.08203125,8.90651607513428,4,-2,0.204651460051537,3,0,10.3625,49.2708333333334
"10218",489,7.40000009536743,673,6327.5888671875,10.0043640136719,3,-18.875,2.31978607177734,7,0,12.3125,49.4625
"10219",339,8,631,5208.39453125,8.61622142791748,2.4998197555542,22.75,1.35515892505646,4,0,10.5375,50.2958333333334
"10220",442,7.69999980926514,689,3756.96484375,9.03931140899658,3,-2.375,1.8371034860611,2,0,12.3708333333334,49.2458333333334
"10221",306,9,666,7732.56494140625,7,3,-9,0.561632215976715,5,0,9.89583333333334,49.6791666666667
"10222",498,7.59999990463257,823,2615.96020507812,9.01520919799805,4,9.375,0.599624574184418,3,0,11.6791666666667,48.5458333333334
"10223",275,9.10000038146973,657,3709.87524414062,7,3,-6.625,1.21480464935303,6,0,9.75416666666667,49.8958333333334
"10224",495,8.10000038146973,900,0,9,4,0.125,0.305899202823639,1,0,11.4541666666667,48.2125
"10225",616,7.30000019073486,810,6622.96728515625,10,3,15.875,0.493450194597244,2,0,10.7875,48.9791666666667
"10226",316,8.19999980926514,625,1508.71423339844,8,3,-6.625,0.376395791769028,8,0,11.1708333333333,50.1875
"10227",404,8.30000019073486,965,1853.24633789062,9,4,-0.875,0.241224035620689,1,0,12.6041666666667,48.2208333333334
"10228",766,6.80000019073486,1014,6259.65576171875,10.6267175674438,4,3.25,1.32538664340973,7,0,10.5375,47.8791666666667
"10229",743,6.30000019073486,1064,2846.95043945312,11.7421779632568,4,-24.5,2.34854078292847,2,0,13.7291666666667,48.6958333333334
"10230",448,8,959,7177.51513671875,9.4275598526001,4,-9.625,3.371098279953,7,0,13.5708333333334,48.6458333333334
"10231",480,7.80000019073486,747,5541.310546875,8.98264789581299,2.14421796798706,23.375,1.26652550697327,4,0,10.8458333333333,49.1458333333333
"10233",457,7.80000019073486,810,5261.181640625,9,4,-18,0.457805544137955,8,0,11.6041666666667,48.5375
"10234",327,8.39999961853027,714,1109.90588378906,8,3.56081104278564,-4.625,0.178098112344742,6,0,12.4041666666667,48.9208333333334
"10235",580,7.59999990463257,939,619.822448730469,9.4008321762085,3,-5.375,2.10587239265442,3,0,12.0458333333334,48.1708333333334
"10236",600,6.90000009536743,982,5630.28271484375,10.7046852111816,4,15.375,7.27729320526123,6,0,13.2875,48.8041666666667
